Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,CleanedReview
568219,B0039CLK78,A1SS2L1406URWT,KimSeifers,1,1,5,1324425600,Best ever!!!,"These are the best.  I could not stop eating them.  I had to ask my husband to hide them.  They are the perfect combaination of sweet, salt and chewy.  I want more!!",best could stop eating ask husband hide perfect combaination sweet salt chewy want
568220,B0039CLK78,A29GZXT1M2FR2Z,Stewart,0,0,5,1343174400,Sweet and Salty,I'm new to the sea salt / caramel / chocolate experience but these were marvelous.  The squares were very fresh tasting and well-packaged to handle the summer heat.  The taste of sweet caramel and dark chocolate with the spice of sea salt is quite yummy.,im new sea salt caramel chocolate experience marvelous square fresh tasting wellpackaged handle summer heat taste sweet caramel dark chocolate spice sea salt quite yummy
568221,B0039CLK78,A1R3CYY84SA7Y0,Doug Thompson,0,0,5,1338768000,amazing candy! amazing service!,"I'm thrilled with Sweet Mona's. My sea salt caramels were shipped to me packed with material to keep them from melting - it worked. And my wife raved about the chocolates. She commented every time she ate one, and kept them hidden from me until they were gone! It was the perfect Mother's Day gift.",im thrilled sweet mona sea salt caramel shipped packed material keep melting worked wife raved chocolate commented every time ate one kept hidden gone perfect mother day gift
568222,B0039CLK78,A3H2UIKQ9CEYKC,AJD,0,0,5,1338508800,Beyond GOOD,I love chocolate ..... These by far are the best I have had on a long time best combo of salt and sweet ! I will for sure by these again !!!,love chocolate far best long time best combo salt sweet sure
568223,B0039CLK78,A2UVUY493GSC66,Rebecca Martin,0,0,5,1329264000,great chocolates,"This box of chocolates is a serious gift.  There are 2 layers, they are lovely delicious chocolates, and the packaging is great.",box chocolate serious gift layer lovely delicious chocolate packaging great
568224,B0039CLK78,ANQQC6JLENTKT,Cat,0,0,5,1326412800,Best sea salt chocolates!,"These are some of the best chocolates that I've had ever. They were very fresh, tasty, and excellent. I would highly recommend them to anyone that is looking for some authentic sea salt chocolates.",best chocolate ive ever fresh tasty excellent would highly recommend anyone looking authentic sea salt chocolate
568225,B0039CLK78,A2Q38RC4EFT4I8,"Andy the Saint ""Saint""",0,1,5,1324857600,Caramels Covered in Dark Chocolate Kissed with Sea Salt,"One word 'Yum yum yum'. OK 3 words 'cause it is yum.. yum.. yum. We try them and we like them all, sorry they all gone in one day. Order 2 or more so it won't disappear in one day.<br />Just order again, this time 2 boxes 'cause the other half loves them so much.",one word yum yum yum ok word cause yum yum yum try like sorry gone one day order wont disappear one dayjust order time box cause half love much
568226,B0039CLK78,A1BIRB183MI0PN,claudia,0,1,5,1319068800,The best deep salted piece to put in your man's mouth.,"Yes, a gift of the best salted caramel chocolate plunked right into my guys mouth. It is a primo chocolate and it feels right to spring for a taste you both will remember.<br />He got the treat he had been looking for and we shared the rest. Traditional, symbol of love and get the best that the chocolate afficianado can taste... He will remember it.",yes gift best salted caramel chocolate plunked right guy mouth primo chocolate feel right spring taste rememberhe got treat looking shared rest traditional symbol love get best chocolate afficianado taste remember
568227,B0039CLK78,A3E6ODB04GUQSY,darlene d jacob,2,5,5,1292716800,Great item,I just recently discovered sea salt chocolate caramels. I ordered this set to give it a try. Everything was good except the caramel was HARD. I had to microwave each piece of candy for 7 seconds before I could actually eat the item.,recently discovered sea salt chocolate caramel ordered set give try everything good except caramel hard microwave piece candy second could actually eat item
568228,B005P0KJGU,A2JLDJ3YRGQDPI,"Lynn ""cjtubbs""",0,0,4,1348963200,Fabulous tea,"Jasmine pearl tea is my favorite tea!  This tea is delicious ...  although I prefer to use loose tea, Tazo has bagged the ""pearls"" in tea bags which is convenient when travelling or at meetings.<br /><br />My only disappointment is that, for the price, there are only 15 bags in the can. I know this is very expensive tea, but, still, this is ridiculous!",jasmine pearl tea favorite tea tea delicious although prefer use loose tea tazo bagged pearl tea bag convenient travelling meetingsmy disappointment price bag know expensive tea still ridiculous
568229,B00474D08Y,A3SLNFXTZNJQ66,Tealover,0,0,5,1313366400,Delicious sweet and spicy tea,"A few years ago I had this tea at a retreat and fell in love with its unique and multidimensional flavor. I was unable to find anywhere that sold this tea until recently, when I was thrilled to find it on Amazon. This is a very sweet tea - I always add sugar to tea and this one is sweet enough without any extra sugar. However, the sweetness is not overpowering as it also has a strong spice flavor. It smells amazing while brewing and tastes just as good. It makes excellent hot or iced tea, with or without milk/cream. If you are looking for something a little bit different to spice up your tea cabinet, this is the perfect choice for you!",year ago tea retreat fell love unique multidimensional flavor unable find anywhere sold tea recently thrilled find amazon sweet tea always add sugar tea one sweet enough without extra sugar however sweetness overpowering also strong spice flavor smell amazing brewing taste good make excellent hot iced tea without milkcream looking something little bit different spice tea cabinet perfect choice
568230,B003VWU7IE,A31KI5R9WBCDL7,kb123,0,0,5,1347840000,Perfect treat,These treats are excellent for training or just giving my dog a treat now and then.  They are low calorie and all natural so I can give many treats a day without worrying about my dog getting fat or having digestive issues.  They also smell amazing (mostly like cinnamon).  They are very dense and not crumbly so you can easily put them in your pocket without getting stinky treat crumbs everywhere.  I really think they are the perfect treat for my boston terrier.  The only bummer is that they are kind of expensive and I wish you could buy bigger bags but I think they are worth the price.,treat excellent training giving dog treat low calorie natural give many treat day without worrying dog getting fat digestive issue also smell amazing mostly like cinnamon dense crumbly easily put pocket without getting stinky treat crumb everywhere really think perfect treat boston terrier bummer kind expensive wish could buy bigger bag think worth price
568231,B003VWU7IE,A28QTVEFQX6Y9X,Annette,0,0,5,1319760000,My Frenchie approves,"These treats smell so good I was tempted to taste it!  I break them into 1/2 or 1/3 since my Frenchie is small and they are very hard, so I wasn't THAT tempted to eat it.  Luna, my dog, seems to really like them, though I still haven't found any treat that works as well as just carrying a stick in my hand.  She'll follow a stick just about anywhere...",treat smell good tempted taste break since frenchie small hard wasnt tempted eat luna dog seems really like though still havent found treat work well carrying stick hand shell follow stick anywhere
568232,B003VWU7IE,A3T6Z9W259U69S,"Holly S. Moen ""Basset Rescue""",0,0,5,1319414400,Dog Treats,"We're ordered the Fruitables dog treats in the past and keep coming back for more.  They're good for the dogs and our dogs love them, too.  We've even given them to friends and family for their dogs.",ordered fruitables dog treat past keep coming back theyre good dog dog love weve even given friend family dog
568233,B003VWU7IE,A1UWA2OOVU1MFK,peachyangel,0,0,4,1318464000,Healthy,Fruitables are one of the best dog treats out there. My dog loves them. His favorite are the apple and banana.,fruitables one best dog treat dog love favorite apple banana
568234,B003VWU7IE,A260WZUEU1H633,"Megan Nauman ""Megan N.""",0,0,4,1314316800,Wonderful Treat!,These treats are great!  They smell wonderful and my dogs love them!  They are also very healthy and great for my dog who is a little over weight as they are low calorie.  The seller was excellent and the treats got here much faster than what was originally estimated.  I would definitely recommend them for anyone with small dogs.  The only downfall is that they are a little pricey but well worth it.,treat great smell wonderful dog love also healthy great dog little weight low calorie seller excellent treat got much faster originally estimated would definitely recommend anyone small dog downfall little pricey well worth
568235,B003VWU7IE,A14G5X23KE4KKM,Ruth,0,0,5,1296000000,Awesome product/service,My dog loves these treats and the pumpkin seems to keep her tummy troubles to a minimum. This is an awesome benefit considering we have no natural grass and unable to find a grass product that actually works!,dog love treat pumpkin seems keep tummy trouble minimum awesome benefit considering natural grass unable find grass product actually work
568236,B003VWU7IE,A3IQZI7GLMBCY2,"Christine Bet ""Christine""",0,0,5,1295308800,Dog's loved every flavor.,These are great dog treats.  I definately recommend them to anyone searching for a healthy treat for their pet.  Both of my boxers love them and get excited when I open a bag.  They are only 1 calorie per treat and they come in a fun shape and decent size.  I don't feel the need to break them in half unless I'm training or I'm running low while we're on a walk.  I've bought the variety pack 3 times now.,great dog treat definately recommend anyone searching healthy treat pet boxer love get excited open bag calorie per treat come fun shape decent size dont feel need break half unless im training im running low walk ive bought variety pack time
568237,B003VWU7IE,A36S0UIHXYL8GD,"J. Gale ""Schnauzer Lover""",0,0,5,1294185600,OUR DOGS LOVE THESE!,"Our dogs absolutely love these treats.  I bought them for my Schnauzer and my friend's Poodle, and both Casey and Bella LOVE them....and in every flavor!  It appears that the blueberry may be their favorite flavor, but they both are eager to snack on ALL the flavors!  And purchasing them in the 4-pack saves not only on the cost of the treats but on shipping as well!  It ended up averaging just at or under $5 per 7 oz. bag!  For this quality, and for how much our dogs love them, that's a fantastic price!!!",dog absolutely love treat bought schnauzer friend poodle casey bella love themand every flavor appears blueberry may favorite flavor eager snack flavor purchasing pack save cost treat shipping well ended averaging per oz bag quality much dog love thats fantastic price
568238,B003VWU7IE,ADLVKFOVVHK7R,"Rhonda Lawford ""dog lover""",0,0,5,1293494400,Tasty fun treats for dogs,"These treats are great. All my dogs ate them up as well as my sister's dogs. They are cute little flower type pieces, smaller than what I usually feed my dogs, all being over 50 lbs, but they work good for big dogs too. I am going to order some more. Love the fact that they are all natural too.",treat great dog ate well sister dog cute little flower type piece smaller usually feed dog lb work good big dog going order love fact natural
568239,B002OXLXLG,A1Z54EM24Y40LL,c2,0,0,5,1310601600,Great replacement for the Girl Scout version!,"If you failed to purchase enough of the Mint Girl Scout Cookies this year, well, this is definitely your day! Keebler used to make the mint cookies for the scouts and one bite of these guys and you'll be astonished at the similarity! The cookie is chocolate, as is the fudge icing, and they're SO wonderful frozen in the summer! Smash them up as topping for your strawberries - yum!  Makes a great cookies and cream ice cream too or mint chocolate chip. They're in patty form, just like the York Peppermint Patty candy, but not quite as thick. LOVE these things, been buying them for years. Highly, highly recommend!",failed purchase enough mint girl scout cooky year well definitely day keebler used make mint cooky scout one bite guy youll astonished similarity cookie chocolate fudge icing theyre wonderful frozen summer smash topping strawberry yum make great cooky cream ice cream mint chocolate chip theyre patty form like york peppermint patty candy quite thick love thing buying year highly highly recommend
568240,B004BRECP2,A2ZHOFHKAQI7TN,Steven J. Klebaur,0,0,3,1330128000,Not the best,"Good price, crispy texture, but artificial vanilla flavoring is overpowering. Boxy taste.  There are better brands of this type of cookie available.",good price crispy texture artificial vanilla flavoring overpowering boxy taste better brand type cookie available
568241,B003JHR4GE,A2LO4MHWY0JEUK,dview,0,0,5,1310601600,Greenies,Our dog Beaudy goes crazy for greenies!  We live in a small coastal town and the greenies are very expensive.  This product was priced very well and the delivery was quick to my door!  We love it and our dog loves it--Win Win,dog beaudy go crazy greenies live small coastal town greenies expensive product priced well delivery quick door love dog love itwin win
568242,B003JHR4GE,A2O70ZL3WWJYX6,R. Rogin,0,0,5,1301702400,Greenies,"My dogs LOVE these treats!  I try to always look for free shipping - didn't get that this time, but will be sure to watch for that next time.",dog love treat try always look free shipping didnt get time sure watch next time
568243,B003JHR4GE,A1KVV8I7DYPSVN,Linda,0,0,5,1293753600,Great value,Have purchased greenies at the local pet store for years.  These were such a bargain and exactly the same product as judged by my dog devouring them.,purchased greenies local pet store year bargain exactly product judged dog devouring
568244,B004JLGEII,A882PMEFQSP2N,angelsguard,1,1,5,1307318400,Brilliant bulk buy,I fell in love with Stash chocolate mint tea two years ago.  I am thrilled to be able to buy it now in an economical and environmentally friendly way.  This is used for my private use and I've felt uncomfortable with all the many boxes I've gone through in order to have my six bag a day tea fix.  If you are a tea junkie and care about our landfill situation then go for broke and purchase this way and save yourself a couple of hundred bucks.,fell love stash chocolate mint tea two year ago thrilled able buy economical environmentally friendly way used private use ive felt uncomfortable many box ive gone order six bag day tea fix tea junkie care landfill situation go broke purchase way save couple hundred buck
568245,B004JLGEII,AS0SPE5TEM74Z,Elizabeth Kingsley,0,0,5,1332201600,Excellent tasting tea.,"I have tried many OOlong teas and this is by far the best.  It has a wonderfully light coconut, mango flavor.  The two flavors blend well together, neither one overpowering the other.  I will definitely buy again.",tried many oolong tea far best wonderfully light coconut mango flavor two flavor blend well together neither one overpowering definitely buy
568246,B004JLGEII,A2VHX2LUXMLS18,noblecat53,0,0,5,1328486400,an excellent cuppa,"really nice tea, and smells wonderful. I enjoy it with a teaspoon of ""sugar in the raw.""  Stores well as is wrapped in foil. I usually buy the box of 100 teabags since it is an excellent value",really nice tea smell wonderful enjoy teaspoon sugar raw store well wrapped foil usually buy box teabags since excellent value
568247,B004JLGEII,A1UQBFCERIP7VJ,Margaret Picky,0,0,4,1321401600,"A ginormous box of 1,000 tea bags","Stash Chamomile Herbal Tea is tea bags with dried, crushed chamomile flowers.<br /><br />Honestly, as far as I'm concerned, chamomile is chamomile. I suppose that when you use loose flowers you get sediment in the cup and I have seen this happen with some brands of chamomile tea bags, these don't do that.<br /><br />I have also had organic chamomile (this isn't) but I can't taste the difference.<br /><br />Each bag is individually packaged and that is either good or bad depending on how and where you use it and if you are concerned about excessive packaging.<br /><br />If you really, truly like chamomile tea, or own a restaurant, this ginormous box of 1,000 single-serving tea bags is a good choice.",stash chamomile herbal tea tea bag dried crushed chamomile flowershonestly far im concerned chamomile chamomile suppose use loose flower get sediment cup seen happen brand chamomile tea bag dont thati also organic chamomile isnt cant taste differenceeach bag individually packaged either good bad depending use concerned excessive packagingif really truly like chamomile tea restaurant ginormous box singleserving tea bag good choice
568248,B004JLGEII,A38Q1ROUWYYUGW,lxaccord,1,2,2,1329177600,Stash Chocolate Mint tea,Fast shipping. Smells good when you open the tea bag - tastes like watered down coffee with a faint mint aftertaste. Not recommended.,fast shipping smell good open tea bag taste like watered coffee faint mint aftertaste recommended
568249,B00374ZKQ0,A2ZIXZP46B737P,D. J. Bradley,19,20,5,1296172800,Great Alternative Sweetener,"My review covers the Stevia In The Raw product in packet form. I have not tried the bulk product.<br /><br />This is a great alternative sweetener. It leaves no after taste that I can detect. I use it in tea, on cereal and in three different kinds of oatmeal. Everything that I have used it in or on has tasted the same as it did when sugar was used.<br /><br />I cam accross a couple of articles on Stevia while browsing on the Internet. After reading those two articles I did a little more research and decided to try Stevia. I found this product at our local Kroger store where it happened to be on sale. Kroger carries two ro three other Stevia based products however after comparing the list of ingredients for each I decided to buy the Stevia In The Raw. The list of ingredients for the packet form of this product is dextrose and Stevia Extract (Rebiana).<br /><br />OK, I tired it and it tastes great in everyhting I have used it with but I was curious. The Stevia extract is supposed to be 200 to 400 times more intensely sweet than sugar. If that is the case why was dextrose used and why was it the more prevalent ingredient? I called the company on their 800 and asked this same question. The answer is (according to them) that dextrose is a carbohydrate derived from crushed corn. It is a filler in their product. The Rebiana is so intensely sweet that it was impractical to package it in its pure form in individual packets. The volume would be so small that consumers would wonder if anything was really there. To me this sounds plausible. I am not a dietician, a doctor nor do I work for the company. I simply use their product and like it.<br /><br />I hope this info is helpful. Everyone have a gret day out there.",review cover stevia raw product packet form tried bulk productthis great alternative sweetener leaf taste detect use tea cereal three different kind oatmeal everything used tasted sugar usedi cam accross couple article stevia browsing internet reading two article little research decided try stevia found product local kroger store happened sale kroger carry two ro three stevia based product however comparing list ingredient decided buy stevia raw list ingredient packet form product dextrose stevia extract rebianaok tired taste great everyhting used curious stevia extract supposed time intensely sweet sugar case dextrose used prevalent ingredient called company asked question answer according dextrose carbohydrate derived crushed corn filler product rebiana intensely sweet impractical package pure form individual packet volume would small consumer would wonder anything really sound plausible dietician doctor work company simply use product like iti hope info helpful everyone gret day
568250,B00374ZKQ0,A17V9XL4CWTQ6G,Chandler,38,45,1,1320192000,You'll need 3 packs to equal one pack of Truvia. Not a bargain.,"First of all, I have no ties with Truvia. In fact, I decided to replace my Truvia recently with Stevia in the Raw which is why I'm now typing this. In my grocery store the Stevia in the Raw was cheaper. I'd always felt Truvia expensive, so I was all over that.<br /><br />While I personally do not believe the phrase ""You get what you pay for"" since sometimes a consumer is only paying for more marketing in a more expensive product...in this case, it's true.<br /><br />I do like sugar in the raw and I do buy it. It's way better than regular sugar being bleached and processed through bone char (for reals).<br /><br />But, first of all, this isn't ""in the raw"". That would mean it's pure Stevia. It also contains Dextrose. Dextrose is a very cheap additive that's sweet that's made from corn. It's high carb. Great if you just finished a tough workout and need carbs. Not great if you call yourself Stevia in the RAW<br /><br />Having formerly worked in food chemical sales, I know that Dextrose is Glucose. This is not an artificial additive, however diabetes is caused by high levels of glucose in the blood. I therefore find it quite scary that this is labeled ""raw"" when diabetics may use it or someone wishing to avoid sugar would use it.  Now granted, Truvia has a fruit sweetener in it as well, because stevia is actually SO sweet that you'd have hardly anything in a pack otherwise because it takes very little stevia to sweeten something, but it's not calling itself ""raw"" either.<br /><br />But let's bypass that and take our sugar/stevia packs and move on. Is the rest the same?<br /><br />Huh-uh.<br /><br />You get 50 packs of Stevia in the Raw in a box.<br />You get 40 packs of Truvia in a box.<br /><br />Superb huh?<br /><br />Likely, because Stevia in the Raw was a tiny bit less expensive, you will do as I did and think ""Woo Hoo! I get more for less!"" Aw, those marketing dogs saw me coming a mile away.<br /><br />Not so fast.<br /><br />I kept making my coffee and hating the taste of it. Bitter.  I began adding 2 packs of Stevia in the Raw. Still not sweet. I had just bought a new coffee and I was thinking it must be stronger of something. Then I found a pack of Truvia I had in the drawer and realized how much MORE was in the pack simply by picking up the pack. I added that one pack to my coffee and it tasted, finally, sweet again.<br /><br />So that got me thinking...<br /><br />I go to the Stevia in the Raw box and look at the net weight of those 50 packets.<br />It is 1.75 ounces.<br />I then, when shopping again, pick up a box of Truvia (and buy it of course because I'm tired of coffee tasting unsweetened.) and for 40 packets it's 4.9 ounces!!!!<br /><br />WOA! I've just been had. I have to use about 3-4 of those Stevia in the Raw packets to equal the taste of one Truvia packet because there is next to nothing inside the packet..just as I suspected. They gave me more packets with less inside each one. So I have to waste paper, and time opening packet after packet just for one cup o' joe.<br /><br />And quite frankly, I don't like deceptive marketing and it's going on all over every 1.75 ounce box of Stevia in the Raw.<br /><br />But, wait...one more thing...<br /><br />Because Stevia in the Raw has sugar in it in glucose form, is it really 0 calories for the same amount? or just a low amount in one packet but by the time you use 4, how many calories may have snuck in....because 0.5 calories can add up too.  Not that I care about 4 calories or 2 calories, but in comparing the two products, and how little is in a packet of Stevia in the Raw...<br /><br />It wouldn't surprise me.<br /><br />Truvia, by the way, has Erythritol in it. This is one of the best all-natural zero calorie sweeteners you can buy. The Brand Z Sweet is erythritol. It's great for diabetics and dieters because it's the one that will NOT spike your blood sugar but is still all-natural. Stevia is so lightweight it needs a counterpart. Erythritol is a stevia cousin. Dextrose is a cheap filler that isn't.",first tie truvia fact decided replace truvia recently stevia raw im typing grocery store stevia raw cheaper id always felt truvia expensive thatwhile personally believe phrase get pay since sometimes consumer paying marketing expensive productin case truei like sugar raw buy way better regular sugar bleached processed bone char realsbut first isnt raw would mean pure stevia also contains dextrose dextrose cheap additive thats sweet thats made corn high carb great finished tough workout need carbs great call stevia rawhaving formerly worked food chemical sale know dextrose glucose artificial additive however diabetes caused high level glucose blood therefore find quite scary labeled raw diabetic may use someone wishing avoid sugar would use granted truvia fruit sweetener well stevia actually sweet youd hardly anything pack otherwise take little stevia sweeten something calling raw eitherbut let bypass take sugarstevia pack move rest samehuhuhyou get pack stevia raw boxyou get pack truvia boxsuperb huhlikely stevia raw tiny bit less expensive think woo hoo get less aw marketing dog saw coming mile awaynot fasti kept making coffee hating taste bitter began adding pack stevia raw still sweet bought new coffee thinking must stronger something found pack truvia drawer realized much pack simply picking pack added one pack coffee tasted finally sweet againso got thinkingi go stevia raw box look net weight packetsit ouncesi shopping pick box truvia buy course im tired coffee tasting unsweetened packet ounceswoa ive use stevia raw packet equal taste one truvia packet next nothing inside packetjust suspected gave packet less inside one waste paper time opening packet packet one cup joeand quite frankly dont like deceptive marketing going every ounce box stevia rawbut waitone thingbecause stevia raw sugar glucose form really calorie amount low amount one packet time use many calorie may snuck inbecause calorie add care calorie calorie comparing two product little packet stevia rawit wouldnt surprise metruvia way erythritol one best allnatural zero calorie sweetener buy brand z sweet erythritol great diabetic dieter one spike blood sugar still allnatural stevia lightweight need counterpart erythritol stevia cousin dextrose cheap filler isnt
568251,B00374ZKQ0,A1I1V7QUWSMYGA,Your Online Bookstore,13,15,5,1265760000,This is the only brand out there with minimal aftertaste,"I'm not 100% certain this is the same product sold at [...], but this is the only place I could find to review it, and I wanted to review it somewhere.  I love this stuff.  I've tried all the major stevia brands (including everything at Whole Foods), and Stevia in the Raw (which Whole Foods doesn't carry, sadly) is the only brand that doesn't taste like crap.  All other brands have a heavy bitter-licorice aftertaste.  Stevia in the Raw is unique in that I can put the powder itself to my tongue without grimacing.  I can't even do that with ""normal"" (i.e. toxic) sweeteners like NutraSweet or Equal (though Splenda tastes fine raw.)  I suppose I have a somewhat sensitive palate, and with the heavy amounts of sweetener I use, I can still detect a slight aftertaste even with Stevia in the Raw -- so if you're a heavy user with a sensitive palate, then just combine it with some erythritol and you're good to go.  No aftertaste whatsoever with that combo.  And this is way better for you than any other (palatable) sweetener.",im certain product sold place could find review wanted review somewhere love stuff ive tried major stevia brand including everything whole food stevia raw whole food doesnt carry sadly brand doesnt taste like crap brand heavy bitterlicorice aftertaste stevia raw unique put powder tongue without grimacing cant even normal ie toxic sweetener like nutrasweet equal though splenda taste fine raw suppose somewhat sensitive palate heavy amount sweetener use still detect slight aftertaste even stevia raw youre heavy user sensitive palate combine erythritol youre good go aftertaste whatsoever combo way better palatable sweetener
568252,B00374ZKQ0,A220GN2X2R47JE,CJ,6,6,5,1298073600,"Very good in Green Tea, Herbal Tea, English Tea & Coffee",I mostly drink English Tea and it is very yummy in English Tea and is pretty good in Green Tea & Herbal Teas as well.<br /><br />Pros:<br />No Odor<br />It's sweet<br />Not over powering<br />No licorice-like flavor<br />No after taste<br />Zero calories<br />Gluten Free<br /><br />Cons:<br />It's obviously not sugar! But pretty good.,mostly drink english tea yummy english tea pretty good green tea herbal tea wellprosno odorits sweetnot poweringno licoricelike flavorno tastezero caloriesgluten freeconsits obviously sugar pretty good
568253,B00374ZKQ0,A2YCEKVUN1W5F1,"K. Salinger ""MBA, MSN, FNP, RN""",4,4,5,1315526400,The best Stevia sweetener! NO FUNKY AFTERTASTE!!!,"I've tried for years and years to like stevia, but it's always left a funky aftertaste in my mouth that just ruined it's use for me. Until now, the most tolerable of the stevias was the vanilla cream by sweetleaf, but even that left the funky after taste.<br /><br />A few months ago I decided to go on a marathon stevia taste test adventure and bought almost every brand out there to give them each a go. I didn't have high expectations as I fully expected them all to leave me with the funky taste. I did not do truvia, because it has another added sweetener - it is not pure stevia. I only tested those that were pure stevia plain flavor and vanilla flavor (since the sweetleaf vanilla had been the best one so far).<br /><br />I was shocked beyond belief when using the stevia in the raw and not having any funky after taste! I tried it many different ways - in chai tea, to sweeten hot breakfast cereal, for baking and cooking sweet treats, etc. and no aftertaste! I also tried larger quantities, as sometimes the more you use the increased after taste. So far no matter what I've done with this stevia I've had NO aftertaste what-so-ever!!!<br /><br />If you've tried to like stevia and just can't get past the after taste then give stevia in the raw a go - I think you'll be very surprised and pleased as I've been. Yay - finally a stevia I like.",ive tried year year like stevia always left funky aftertaste mouth ruined use tolerable stevia vanilla cream sweetleaf even left funky tastea month ago decided go marathon stevia taste test adventure bought almost every brand give go didnt high expectation fully expected leave funky taste truvia another added sweetener pure stevia tested pure stevia plain flavor vanilla flavor since sweetleaf vanilla best one fari shocked beyond belief using stevia raw funky taste tried many different way chai tea sweeten hot breakfast cereal baking cooking sweet treat etc aftertaste also tried larger quantity sometimes use increased taste far matter ive done stevia ive aftertaste whatsoeverif youve tried like stevia cant get past taste give stevia raw go think youll surprised pleased ive yay finally stevia like
568254,B00374ZKQ0,AOJTB8BZVZQPP,Frankie,8,10,5,1282694400,Very good stevia without any extra ingredients.,"I bought them at Shoprite (at 3.79 for a box of 50, its cheaper than from this seller) and I am so happy that I can enjoy sweet things again!  I compared it to other sweetners such as truvia and purvia, I like this product because I won't support coca cola(maker of truvia) or pepsi (maker of purvia) if i buy this.  Also, there is only two ingredients : dextrose and stevia extract.  Each pack is 1 gram, so I assume there is maybe 0.9 gram of which is dextrose, which IS a sugar, but the FDA allows the labeling to be such that if a serving is under 4 calories, it can be called 'zero-calories'.<br /><br />To my understanding, dextrose is needed as the bulking agent (probably stevia extract is so potent, no one can use it if its in pure form) Online searching have shown dextrose contains 3.7 cal per gram, so if you have to use many packets for your tea or coffee, it won't be calories-free.  BUT, 3 packets of this (maybe like 10 cal) made my 12 oz of water with lemon juice taste like a real cup of lemonade made with real sugar, and THAT would be like 110 calories. And it taste so much better and healthier than splenda.",bought shoprite box cheaper seller happy enjoy sweet thing compared sweetners truvia purvia like product wont support coca colamaker truvia pepsi maker purvia buy also two ingredient dextrose stevia extract pack gram assume maybe gram dextrose sugar fda allows labeling serving calorie called zerocaloriesto understanding dextrose needed bulking agent probably stevia extract potent one use pure form online searching shown dextrose contains cal per gram use many packet tea coffee wont caloriesfree packet maybe like cal made oz water lemon juice taste like real cup lemonade made real sugar would like calorie taste much better healthier splenda
568255,B00374ZKQ0,A1MOQQSWMEUS2V,PattyK,2,2,4,1333238400,What a Mixture of Reviews!,"I guess our taste buds are all completely different considering the mixed reviews on this product.  Myself, I thought the Stevia in the Raw was pretty good.  It was no better or worse than any other sweetner I have tasted.  Considering it is healthier than the others, I will make it my brand of choice.  For one reviewer to call anyone who claims they like Stevia in the raw a liar, that is absurd.  Some people are so mean.  Many people drink Diet Coke and I can't stand it, even after trying to like it for years.  We all have different taste buds, obviously.  That is not a lie!",guess taste bud completely different considering mixed review product thought stevia raw pretty good better worse sweetner tasted considering healthier others make brand choice one reviewer call anyone claim like stevia raw liar absurd people mean many people drink diet coke cant stand even trying like year different taste bud obviously lie
568256,B00374ZKQ0,A34QRYPCFN523W,Dr Don,1,1,5,1350432000,Sweet nothing in my coffee!,"My review of Stevia in the 12 pack should be enjoyed more as a blues tune, so get any classic blues riff in your head and apply it to this:<br /><br />I really likes my coffee<br />And loves my cuppa tea<br />But sugar gives you diabetes<br />And that's no good for me<br /><br />I tried to use the other<br />Synthetics taste like wood<br />But I got the Stevia blues<br />Cuz it's sweet and so damn good!<br /><br />The Stevia blues<br />The Stevia blues dats fo me<br />Whether drinkin a beverage or eating a snack<br />All I gots to do is open that pack<br />And plaaaayyyy them ole Stevia Blues!",review stevia pack enjoyed blue tune get classic blue riff head apply thisi really like coffeeand love cuppa teabut sugar give diabetesand thats good mei tried use othersynthetics taste like woodbut got stevia bluescuz sweet damn goodthe stevia bluesthe stevia blue dat fo mewhether drinkin beverage eating snackall gots open packand plaaaayyyy ole stevia blue
568257,B00374ZKQ0,A1KC2SB3VXRUNE,mamado,1,1,1,1341273600,Don't buy Stevia in the Raw if you are diabetic,Stevia in the raw is not good for diabetics.  I was so disappointed when I read the first ingredient is dextrose.  I should have looked at the label.  I thought it was pure stevia.  Dextrose is high glycemic and can raise your blood sugar. The makers of Stevia in the Raw are deceiving people who aren't firmiliar with dextrose.  Body builders use a shake with dextrose in it.  It is not a product that a diabetic should be using.  I will be taking my box of Stevia in the<br />Raw back.,stevia raw good diabetic disappointed read first ingredient dextrose looked label thought pure stevia dextrose high glycemic raise blood sugar maker stevia raw deceiving people arent firmiliar dextrose body builder use shake dextrose product diabetic using taking box stevia theraw back
568258,B00374ZKQ0,A1WH9L3B34W915,"S. Campbell ""S. Campbell""",1,1,5,1306281600,Great product,"I found this to be the best stevia in the packets.  Minimal after taste.  Very convenient to use.  We use the packets for individual drinks or on the go.  Because of cost, I buy the bulk stevia for using in pitchers of iced tea.  Also, I have found it very satisfactory for sweetening our home made yogurt.  Very happy with this product.",found best stevia packet minimal taste convenient use use packet individual drink go cost buy bulk stevia using pitcher iced tea also found satisfactory sweetening home made yogurt happy product
